user_id	first_touch_at	utm_source	utm_campaign
44559	2018-01-20 13:27:11	buzzfeed	ten-crazy-cool-tshirts-facts
44564	2018-01-02 16:29:17	medium	interview-with-cool-tshirts-founder
44629	2018-01-04 17:44:48	buzzfeed	ten-crazy-cool-tshirts-facts
44654	2018-01-17 01:15:51	google	cool-tshirts-search
44694	2018-01-27 03:10:53	nytimes	getting-to-know-cool-tshirts
44700	2018-01-19 01:42:48	buzzfeed	ten-crazy-cool-tshirts-facts
44718	2018-01-13 06:57:44	buzzfeed	ten-crazy-cool-tshirts-facts
44746	2018-01-30 02:13:08	buzzfeed	ten-crazy-cool-tshirts-facts
44756	2018-01-12 16:52:11	buzzfeed	ten-crazy-cool-tshirts-facts
44836	2018-01-22 11:54:18	medium	interview-with-cool-tshirts-founder
44860	2018-01-14 03:06:19	google	cool-tshirts-search
44866	2018-01-05 20:23:39	nytimes	getting-to-know-cool-tshirts
44883	2018-01-30 09:50:57	buzzfeed	ten-crazy-cool-tshirts-facts
44960	2018-01-13 18:46:43	nytimes	getting-to-know-cool-tshirts
44973	2018-01-20 00:10:41	medium	interview-with-cool-tshirts-founder
45095	2018-01-19 15:14:57	nytimes	getting-to-know-cool-tshirts
45104	2018-01-28 14:00:47	buzzfeed	ten-crazy-cool-tshirts-facts
45109	2018-01-03 12:09:15	nytimes	getting-to-know-cool-tshirts
45155	2018-01-18 01:24:41	medium	interview-with-cool-tshirts-founder
45247	2018-01-12 11:46:17	buzzfeed	ten-crazy-cool-tshirts-facts
45304	2018-01-01 06:13:49	nytimes	getting-to-know-cool-tshirts
45309	2018-01-08 10:55:49	nytimes	getting-to-know-cool-tshirts
45322	2018-01-13 06:19:08	medium	interview-with-cool-tshirts-founder
45380	2018-01-19 06:55:11	buzzfeed	ten-crazy-cool-tshirts-facts
45423	2018-01-13 23:42:40	buzzfeed	ten-crazy-cool-tshirts-facts
45430	2018-01-13 13:33:29	buzzfeed	ten-crazy-cool-tshirts-facts
45453	2018-01-01 01:42:56	medium	interview-with-cool-tshirts-founder
45462	2018-01-20 01:56:25	nytimes	getting-to-know-cool-tshirts
45510	2018-01-12 21:18:17	nytimes	getting-to-know-cool-tshirts
45563	2018-01-25 16:56:50	buzzfeed	ten-crazy-cool-tshirts-facts
45611	2018-01-10 01:51:24	nytimes	getting-to-know-cool-tshirts
45624	2018-01-18 15:54:31	nytimes	getting-to-know-cool-tshirts
45634	2018-01-29 07:30:28	medium	interview-with-cool-tshirts-founder
45678	2018-01-16 11:30:01	buzzfeed	ten-crazy-cool-tshirts-facts
45754	2018-01-06 01:39:48	medium	interview-with-cool-tshirts-founder
45757	2018-01-12 05:24:52	buzzfeed	ten-crazy-cool-tshirts-facts
45804	2018-01-18 10:02:58	nytimes	getting-to-know-cool-tshirts
45882	2018-01-19 07:04:43	nytimes	getting-to-know-cool-tshirts
45889	2018-01-20 05:16:34	medium	interview-with-cool-tshirts-founder
45938	2018-01-30 11:56:12	medium	interview-with-cool-tshirts-founder
45962	2018-01-30 08:04:30	nytimes	getting-to-know-cool-tshirts
46016	2018-01-27 10:08:02	medium	interview-with-cool-tshirts-founder
46030	2018-01-30 20:21:56	medium	interview-with-cool-tshirts-founder
46055	2018-01-21 02:16:20	buzzfeed	ten-crazy-cool-tshirts-facts
46248	2018-01-10 17:08:10	medium	interview-with-cool-tshirts-founder
46272	2018-01-29 15:30:54	buzzfeed	ten-crazy-cool-tshirts-facts
46327	2018-01-09 04:39:14	buzzfeed	ten-crazy-cool-tshirts-facts
46334	2018-01-08 09:29:23	medium	interview-with-cool-tshirts-founder
46367	2018-01-13 17:21:04	nytimes	getting-to-know-cool-tshirts
46388	2018-01-24 11:46:39	buzzfeed	ten-crazy-cool-tshirts-facts
46405	2018-01-21 20:11:30	google	cool-tshirts-search
46472	2018-01-09 18:02:42	medium	interview-with-cool-tshirts-founder
46514	2018-01-22 04:15:59	medium	interview-with-cool-tshirts-founder
46561	2018-01-15 15:14:46	nytimes	getting-to-know-cool-tshirts
46665	2018-01-08 19:30:03	buzzfeed	ten-crazy-cool-tshirts-facts
46716	2018-01-15 02:55:28	nytimes	getting-to-know-cool-tshirts
46940	2018-01-22 11:53:46	medium	interview-with-cool-tshirts-founder
47026	2018-01-01 15:16:48	nytimes	getting-to-know-cool-tshirts
47115	2018-01-29 20:25:55	nytimes	getting-to-know-cool-tshirts
47130	2018-01-05 05:59:39	google	cool-tshirts-search
47154	2018-01-18 21:36:11	buzzfeed	ten-crazy-cool-tshirts-facts
47211	2018-01-09 00:36:12	medium	interview-with-cool-tshirts-founder
47233	2018-01-29 14:17:21	buzzfeed	ten-crazy-cool-tshirts-facts
47249	2018-01-14 14:56:59	buzzfeed	ten-crazy-cool-tshirts-facts
47266	2018-01-08 06:16:50	nytimes	getting-to-know-cool-tshirts
47364	2018-01-25 20:33:57	nytimes	getting-to-know-cool-tshirts
47375	2018-01-20 07:33:06	nytimes	getting-to-know-cool-tshirts
47539	2018-01-24 07:02:22	nytimes	getting-to-know-cool-tshirts
47569	2018-01-22 22:29:27	buzzfeed	ten-crazy-cool-tshirts-facts
47600	2018-01-12 01:31:42	medium	interview-with-cool-tshirts-founder
47643	2018-01-01 18:00:17	medium	interview-with-cool-tshirts-founder
47644	2018-01-19 20:38:16	buzzfeed	ten-crazy-cool-tshirts-facts
47685	2018-01-07 01:31:36	medium	interview-with-cool-tshirts-founder
47816	2018-01-13 11:47:03	medium	interview-with-cool-tshirts-founder
47888	2018-01-08 19:04:14	nytimes	getting-to-know-cool-tshirts
47900	2018-01-06 15:39:02	nytimes	getting-to-know-cool-tshirts
47941	2018-01-19 23:52:49	buzzfeed	ten-crazy-cool-tshirts-facts
48011	2018-01-25 10:24:34	nytimes	getting-to-know-cool-tshirts
48055	2018-01-10 21:21:00	medium	interview-with-cool-tshirts-founder
48146	2018-01-26 19:48:05	nytimes	getting-to-know-cool-tshirts
48155	2018-01-19 07:58:36	medium	interview-with-cool-tshirts-founder
48199	2018-01-19 22:09:06	buzzfeed	ten-crazy-cool-tshirts-facts
48272	2018-01-01 22:31:36	buzzfeed	ten-crazy-cool-tshirts-facts
48307	2018-01-05 03:03:38	medium	interview-with-cool-tshirts-founder
48363	2018-01-21 04:56:24	buzzfeed	ten-crazy-cool-tshirts-facts
48398	2018-01-28 16:24:26	nytimes	getting-to-know-cool-tshirts
48507	2018-01-06 20:58:12	medium	interview-with-cool-tshirts-founder
48527	2018-01-01 07:41:18	buzzfeed	ten-crazy-cool-tshirts-facts
48583	2018-01-14 17:59:39	google	cool-tshirts-search
48585	2018-01-13 11:49:17	nytimes	getting-to-know-cool-tshirts
48751	2018-01-10 00:39:06	google	cool-tshirts-search
48818	2018-01-18 19:57:39	google	cool-tshirts-search
48888	2018-01-29 17:20:32	medium	interview-with-cool-tshirts-founder
48929	2018-01-23 03:21:03	nytimes	getting-to-know-cool-tshirts
48931	2018-01-17 08:37:52	google	cool-tshirts-search
49009	2018-01-05 20:14:30	medium	interview-with-cool-tshirts-founder
49091	2018-01-22 07:46:54	medium	interview-with-cool-tshirts-founder
49139	2018-01-28 02:08:03	nytimes	getting-to-know-cool-tshirts
49140	2018-01-27 19:26:53	medium	interview-with-cool-tshirts-founder
49216	2018-01-28 22:39:14	nytimes	getting-to-know-cool-tshirts
49252	2018-01-26 09:05:05	nytimes	getting-to-know-cool-tshirts
49353	2018-01-29 11:42:59	medium	interview-with-cool-tshirts-founder
49360	2018-01-23 22:38:43	medium	interview-with-cool-tshirts-founder
49441	2018-01-23 01:35:10	buzzfeed	ten-crazy-cool-tshirts-facts
49479	2018-01-25 04:53:10	medium	interview-with-cool-tshirts-founder
49554	2018-01-09 02:31:38	nytimes	getting-to-know-cool-tshirts
49561	2018-01-20 19:41:26	google	cool-tshirts-search
49564	2018-01-11 13:04:57	medium	interview-with-cool-tshirts-founder
49591	2018-01-24 07:41:22	google	cool-tshirts-search
49624	2018-01-21 11:39:57	nytimes	getting-to-know-cool-tshirts
49656	2018-01-06 00:11:25	google	cool-tshirts-search
49674	2018-01-03 04:18:33	buzzfeed	ten-crazy-cool-tshirts-facts
49766	2018-01-11 15:33:51	medium	interview-with-cool-tshirts-founder
49799	2018-01-17 16:16:24	buzzfeed	ten-crazy-cool-tshirts-facts
49813	2018-01-04 04:32:36	medium	interview-with-cool-tshirts-founder
49839	2018-01-19 02:04:03	nytimes	getting-to-know-cool-tshirts
49903	2018-01-11 07:52:14	buzzfeed	ten-crazy-cool-tshirts-facts
49956	2018-01-11 06:40:18	medium	interview-with-cool-tshirts-founder
49972	2018-01-17 05:38:42	buzzfeed	ten-crazy-cool-tshirts-facts
49979	2018-01-21 22:05:42	google	cool-tshirts-search
50093	2018-01-26 18:34:56	medium	interview-with-cool-tshirts-founder
50119	2018-01-02 11:48:26	buzzfeed	ten-crazy-cool-tshirts-facts
50145	2018-01-18 10:02:14	buzzfeed	ten-crazy-cool-tshirts-facts
50211	2018-01-27 23:18:52	nytimes	getting-to-know-cool-tshirts
50222	2018-01-07 13:07:29	nytimes	getting-to-know-cool-tshirts
50239	2018-01-12 14:38:48	nytimes	getting-to-know-cool-tshirts
50264	2018-01-24 12:14:56	medium	interview-with-cool-tshirts-founder
50356	2018-01-06 13:31:36	medium	interview-with-cool-tshirts-founder
50421	2018-01-13 23:52:13	buzzfeed	ten-crazy-cool-tshirts-facts
50489	2018-01-12 06:21:06	buzzfeed	ten-crazy-cool-tshirts-facts
50559	2018-01-12 11:21:40	medium	interview-with-cool-tshirts-founder
50564	2018-01-06 06:04:32	medium	interview-with-cool-tshirts-founder
50592	2018-01-05 08:13:09	nytimes	getting-to-know-cool-tshirts
50632	2018-01-19 07:50:50	nytimes	getting-to-know-cool-tshirts
50637	2018-01-10 23:45:53	medium	interview-with-cool-tshirts-founder
50661	2018-01-28 05:23:21	buzzfeed	ten-crazy-cool-tshirts-facts
50689	2018-01-19 00:07:26	medium	interview-with-cool-tshirts-founder
50756	2018-01-06 09:42:05	google	cool-tshirts-search
50764	2018-01-03 04:34:30	medium	interview-with-cool-tshirts-founder
50861	2018-01-26 18:21:56	buzzfeed	ten-crazy-cool-tshirts-facts
50881	2018-01-25 20:37:48	medium	interview-with-cool-tshirts-founder
50910	2018-01-21 17:44:36	medium	interview-with-cool-tshirts-founder
50930	2018-01-21 13:56:34	medium	interview-with-cool-tshirts-founder
50984	2018-01-27 23:06:37	buzzfeed	ten-crazy-cool-tshirts-facts
50993	2018-01-26 23:34:46	buzzfeed	ten-crazy-cool-tshirts-facts
51009	2018-01-20 15:58:24	buzzfeed	ten-crazy-cool-tshirts-facts
51027	2018-01-19 18:35:09	nytimes	getting-to-know-cool-tshirts
51084	2018-01-14 22:00:01	buzzfeed	ten-crazy-cool-tshirts-facts
51275	2018-01-22 05:24:10	medium	interview-with-cool-tshirts-founder
51328	2018-01-21 11:23:57	buzzfeed	ten-crazy-cool-tshirts-facts
51331	2018-01-18 21:23:14	buzzfeed	ten-crazy-cool-tshirts-facts
51349	2018-01-19 13:01:24	nytimes	getting-to-know-cool-tshirts
51366	2018-01-04 10:21:53	buzzfeed	ten-crazy-cool-tshirts-facts
51404	2018-01-24 02:21:27	nytimes	getting-to-know-cool-tshirts
51494	2018-01-27 22:25:44	nytimes	getting-to-know-cool-tshirts
51554	2018-01-04 00:02:24	medium	interview-with-cool-tshirts-founder
51613	2018-01-09 13:30:47	medium	interview-with-cool-tshirts-founder
51622	2018-01-13 07:52:37	nytimes	getting-to-know-cool-tshirts
51711	2018-01-27 14:04:47	medium	interview-with-cool-tshirts-founder
51765	2018-01-17 03:59:57	nytimes	getting-to-know-cool-tshirts
51784	2018-01-01 08:45:39	medium	interview-with-cool-tshirts-founder
51833	2018-01-25 11:59:40	nytimes	getting-to-know-cool-tshirts
51869	2018-01-02 10:07:50	medium	interview-with-cool-tshirts-founder
51900	2018-01-06 07:07:20	google	cool-tshirts-search
51919	2018-01-30 02:25:02	buzzfeed	ten-crazy-cool-tshirts-facts
51959	2018-01-21 01:16:03	google	cool-tshirts-search
52082	2018-01-14 14:45:05	medium	interview-with-cool-tshirts-founder
52088	2018-01-28 01:52:10	buzzfeed	ten-crazy-cool-tshirts-facts
52096	2018-01-07 02:15:52	medium	interview-with-cool-tshirts-founder
52197	2018-01-17 06:46:16	medium	interview-with-cool-tshirts-founder
52278	2018-01-29 12:25:58	nytimes	getting-to-know-cool-tshirts
52350	2018-01-01 18:21:15	nytimes	getting-to-know-cool-tshirts
52399	2018-01-18 10:37:09	nytimes	getting-to-know-cool-tshirts
52425	2018-01-23 16:48:21	nytimes	getting-to-know-cool-tshirts
52442	2018-01-01 14:01:19	buzzfeed	ten-crazy-cool-tshirts-facts
52468	2018-01-04 22:52:03	medium	interview-with-cool-tshirts-founder
52502	2018-01-20 22:58:04	buzzfeed	ten-crazy-cool-tshirts-facts
52578	2018-01-06 09:21:51	buzzfeed	ten-crazy-cool-tshirts-facts
52603	2018-01-27 04:04:04	buzzfeed	ten-crazy-cool-tshirts-facts
52606	2018-01-10 00:50:15	medium	interview-with-cool-tshirts-founder
52633	2018-01-18 11:05:28	medium	interview-with-cool-tshirts-founder
52639	2018-01-23 09:52:11	nytimes	getting-to-know-cool-tshirts
52647	2018-01-12 21:16:46	nytimes	getting-to-know-cool-tshirts
52731	2018-01-05 13:08:47	nytimes	getting-to-know-cool-tshirts
52763	2018-01-26 11:08:33	medium	interview-with-cool-tshirts-founder
52801	2018-01-17 09:23:11	nytimes	getting-to-know-cool-tshirts
52802	2018-01-09 06:29:58	medium	interview-with-cool-tshirts-founder
52810	2018-01-28 06:34:32	nytimes	getting-to-know-cool-tshirts
52921	2018-01-28 03:35:27	nytimes	getting-to-know-cool-tshirts
53038	2018-01-04 05:33:55	medium	interview-with-cool-tshirts-founder
53064	2018-01-14 07:58:45	google	cool-tshirts-search
53183	2018-01-06 02:57:31	medium	interview-with-cool-tshirts-founder
53210	2018-01-09 11:56:11	nytimes	getting-to-know-cool-tshirts
53275	2018-01-18 19:33:09	medium	interview-with-cool-tshirts-founder
53336	2018-01-12 20:40:30	nytimes	getting-to-know-cool-tshirts
53366	2018-01-17 08:58:05	buzzfeed	ten-crazy-cool-tshirts-facts
53401	2018-01-21 13:32:25	buzzfeed	ten-crazy-cool-tshirts-facts
53408	2018-01-15 08:30:05	nytimes	getting-to-know-cool-tshirts
53415	2018-01-17 17:10:19	medium	interview-with-cool-tshirts-founder
53484	2018-01-16 23:18:02	nytimes	getting-to-know-cool-tshirts
53599	2018-01-27 21:43:13	buzzfeed	ten-crazy-cool-tshirts-facts
53600	2018-01-29 23:39:08	medium	interview-with-cool-tshirts-founder
53663	2018-01-14 15:48:13	medium	interview-with-cool-tshirts-founder
53675	2018-01-05 15:51:29	nytimes	getting-to-know-cool-tshirts
53698	2018-01-23 21:40:13	medium	interview-with-cool-tshirts-founder
53898	2018-01-22 03:18:56	nytimes	getting-to-know-cool-tshirts
53970	2018-01-14 05:32:59	buzzfeed	ten-crazy-cool-tshirts-facts
54042	2018-01-18 21:18:34	nytimes	getting-to-know-cool-tshirts
54063	2018-01-06 03:00:25	google	cool-tshirts-search
54126	2018-01-24 11:38:34	buzzfeed	ten-crazy-cool-tshirts-facts
54157	2018-01-06 11:32:32	nytimes	getting-to-know-cool-tshirts
54158	2018-01-04 23:27:02	medium	interview-with-cool-tshirts-founder
54162	2018-01-04 17:16:48	nytimes	getting-to-know-cool-tshirts
54165	2018-01-11 14:28:27	nytimes	getting-to-know-cool-tshirts
54171	2018-01-02 17:23:10	buzzfeed	ten-crazy-cool-tshirts-facts
54197	2018-01-29 00:04:25	google	cool-tshirts-search
54257	2018-01-10 04:00:40	nytimes	getting-to-know-cool-tshirts
54259	2018-01-25 23:08:54	buzzfeed	ten-crazy-cool-tshirts-facts
54357	2018-01-21 00:56:15	medium	interview-with-cool-tshirts-founder
54369	2018-01-24 03:06:20	medium	interview-with-cool-tshirts-founder
54429	2018-01-06 13:00:08	medium	interview-with-cool-tshirts-founder
54438	2018-01-03 11:35:33	buzzfeed	ten-crazy-cool-tshirts-facts
54483	2018-01-06 09:05:33	medium	interview-with-cool-tshirts-founder
54486	2018-01-20 17:03:58	buzzfeed	ten-crazy-cool-tshirts-facts
54501	2018-01-24 19:02:35	google	cool-tshirts-search
54505	2018-01-04 02:25:28	google	cool-tshirts-search
54601	2018-01-01 13:13:32	nytimes	getting-to-know-cool-tshirts
54622	2018-01-06 08:36:42	buzzfeed	ten-crazy-cool-tshirts-facts
54806	2018-01-20 08:49:22	nytimes	getting-to-know-cool-tshirts
54852	2018-01-23 11:35:54	medium	interview-with-cool-tshirts-founder
54969	2018-01-17 18:35:07	medium	interview-with-cool-tshirts-founder
55071	2018-01-28 18:32:13	buzzfeed	ten-crazy-cool-tshirts-facts
55087	2018-01-16 07:11:16	buzzfeed	ten-crazy-cool-tshirts-facts
55155	2018-01-04 15:20:25	buzzfeed	ten-crazy-cool-tshirts-facts
55286	2018-01-02 11:40:33	google	cool-tshirts-search
55318	2018-01-26 18:13:33	nytimes	getting-to-know-cool-tshirts
55337	2018-01-08 02:57:16	buzzfeed	ten-crazy-cool-tshirts-facts
55426	2018-01-21 22:54:06	google	cool-tshirts-search
55435	2018-01-07 17:39:14	medium	interview-with-cool-tshirts-founder
55451	2018-01-29 12:52:48	nytimes	getting-to-know-cool-tshirts
55507	2018-01-25 09:43:18	medium	interview-with-cool-tshirts-founder
55522	2018-01-01 07:41:41	buzzfeed	ten-crazy-cool-tshirts-facts
55547	2018-01-20 20:10:49	buzzfeed	ten-crazy-cool-tshirts-facts
55627	2018-01-12 01:11:48	buzzfeed	ten-crazy-cool-tshirts-facts
55636	2018-01-07 11:39:34	medium	interview-with-cool-tshirts-founder
55643	2018-01-01 19:10:32	nytimes	getting-to-know-cool-tshirts
55689	2018-01-15 08:37:08	nytimes	getting-to-know-cool-tshirts
55757	2018-01-15 20:07:49	nytimes	getting-to-know-cool-tshirts
55866	2018-01-06 07:21:20	buzzfeed	ten-crazy-cool-tshirts-facts
55917	2018-01-24 14:37:03	medium	interview-with-cool-tshirts-founder
55952	2018-01-27 10:30:15	buzzfeed	ten-crazy-cool-tshirts-facts
55953	2018-01-20 14:56:24	nytimes	getting-to-know-cool-tshirts
55962	2018-01-04 19:59:02	medium	interview-with-cool-tshirts-founder
56037	2018-01-24 14:32:41	medium	interview-with-cool-tshirts-founder
56101	2018-01-24 22:36:03	medium	interview-with-cool-tshirts-founder
56106	2018-01-18 20:18:18	nytimes	getting-to-know-cool-tshirts
56196	2018-01-23 04:23:29	medium	interview-with-cool-tshirts-founder
56260	2018-01-21 12:08:01	buzzfeed	ten-crazy-cool-tshirts-facts
56296	2018-01-28 07:42:38	medium	interview-with-cool-tshirts-founder
56359	2018-01-25 06:08:40	google	cool-tshirts-search
56384	2018-01-06 06:11:25	nytimes	getting-to-know-cool-tshirts
56507	2018-01-25 19:50:55	buzzfeed	ten-crazy-cool-tshirts-facts
56546	2018-01-03 14:24:25	buzzfeed	ten-crazy-cool-tshirts-facts
56555	2018-01-08 13:22:23	medium	interview-with-cool-tshirts-founder
56562	2018-01-13 00:03:37	nytimes	getting-to-know-cool-tshirts
56607	2018-01-28 11:15:17	buzzfeed	ten-crazy-cool-tshirts-facts
56611	2018-01-06 05:59:26	nytimes	getting-to-know-cool-tshirts
56640	2018-01-06 07:34:29	medium	interview-with-cool-tshirts-founder
56666	2018-01-03 20:29:01	medium	interview-with-cool-tshirts-founder
56683	2018-01-20 03:18:50	medium	interview-with-cool-tshirts-founder
56687	2018-01-07 15:44:06	medium	interview-with-cool-tshirts-founder
56738	2018-01-15 09:08:12	medium	interview-with-cool-tshirts-founder
56739	2018-01-10 13:51:27	medium	interview-with-cool-tshirts-founder
56767	2018-01-26 14:21:40	buzzfeed	ten-crazy-cool-tshirts-facts
56846	2018-01-12 21:02:20	nytimes	getting-to-know-cool-tshirts
56982	2018-01-08 19:17:32	medium	interview-with-cool-tshirts-founder
57027	2018-01-05 08:24:39	buzzfeed	ten-crazy-cool-tshirts-facts
57069	2018-01-19 08:12:45	buzzfeed	ten-crazy-cool-tshirts-facts
57159	2018-01-04 03:40:11	medium	interview-with-cool-tshirts-founder
57198	2018-01-08 00:25:40	medium	interview-with-cool-tshirts-founder
57210	2018-01-16 02:28:37	medium	interview-with-cool-tshirts-founder
57216	2018-01-17 22:32:08	medium	interview-with-cool-tshirts-founder
57253	2018-01-03 11:40:53	buzzfeed	ten-crazy-cool-tshirts-facts
57304	2018-01-24 10:49:22	buzzfeed	ten-crazy-cool-tshirts-facts
57399	2018-01-25 19:55:34	medium	interview-with-cool-tshirts-founder
57475	2018-01-01 21:53:50	buzzfeed	ten-crazy-cool-tshirts-facts
57563	2018-01-12 17:18:21	nytimes	getting-to-know-cool-tshirts
57593	2018-01-20 00:11:27	buzzfeed	ten-crazy-cool-tshirts-facts
57620	2018-01-10 18:19:29	medium	interview-with-cool-tshirts-founder
57627	2018-01-17 17:09:23	google	cool-tshirts-search
57753	2018-01-07 14:49:12	nytimes	getting-to-know-cool-tshirts
57783	2018-01-11 02:26:12	buzzfeed	ten-crazy-cool-tshirts-facts
57875	2018-01-08 14:54:24	medium	interview-with-cool-tshirts-founder
57989	2018-01-04 13:18:53	buzzfeed	ten-crazy-cool-tshirts-facts
58011	2018-01-16 09:38:50	nytimes	getting-to-know-cool-tshirts
58107	2018-01-22 08:03:04	buzzfeed	ten-crazy-cool-tshirts-facts
58122	2018-01-04 09:41:32	medium	interview-with-cool-tshirts-founder
58126	2018-01-15 13:29:53	google	cool-tshirts-search
58139	2018-01-24 07:53:47	google	cool-tshirts-search
58157	2018-01-15 11:12:21	medium	interview-with-cool-tshirts-founder
58268	2018-01-07 01:15:55	buzzfeed	ten-crazy-cool-tshirts-facts
58304	2018-01-14 15:28:01	medium	interview-with-cool-tshirts-founder
58372	2018-01-07 09:02:58	nytimes	getting-to-know-cool-tshirts
58427	2018-01-24 06:27:17	nytimes	getting-to-know-cool-tshirts
58471	2018-01-11 05:55:44	nytimes	getting-to-know-cool-tshirts
58489	2018-01-05 08:12:43	nytimes	getting-to-know-cool-tshirts
58494	2018-01-28 23:41:12	medium	interview-with-cool-tshirts-founder
58514	2018-01-28 06:03:35	medium	interview-with-cool-tshirts-founder
58532	2018-01-15 01:45:27	nytimes	getting-to-know-cool-tshirts
58603	2018-01-11 18:19:36	nytimes	getting-to-know-cool-tshirts
58606	2018-01-14 07:27:02	medium	interview-with-cool-tshirts-founder
58615	2018-01-23 03:50:08	buzzfeed	ten-crazy-cool-tshirts-facts
58632	2018-01-23 17:13:16	nytimes	getting-to-know-cool-tshirts
58635	2018-01-17 08:07:32	medium	interview-with-cool-tshirts-founder
58692	2018-01-06 06:40:35	nytimes	getting-to-know-cool-tshirts
58720	2018-01-03 04:28:22	medium	interview-with-cool-tshirts-founder
58744	2018-01-11 17:48:36	medium	interview-with-cool-tshirts-founder
58767	2018-01-19 19:22:53	google	cool-tshirts-search
58859	2018-01-10 23:16:08	medium	interview-with-cool-tshirts-founder
58901	2018-01-21 02:55:53	buzzfeed	ten-crazy-cool-tshirts-facts
58936	2018-01-07 10:32:58	buzzfeed	ten-crazy-cool-tshirts-facts
58963	2018-01-04 02:06:13	nytimes	getting-to-know-cool-tshirts
58969	2018-01-22 05:16:21	medium	interview-with-cool-tshirts-founder
58993	2018-01-14 19:31:18	buzzfeed	ten-crazy-cool-tshirts-facts
59044	2018-01-11 15:43:24	nytimes	getting-to-know-cool-tshirts
59085	2018-01-06 06:50:22	nytimes	getting-to-know-cool-tshirts
59229	2018-01-05 23:46:15	medium	interview-with-cool-tshirts-founder
59245	2018-01-25 01:22:24	nytimes	getting-to-know-cool-tshirts
59264	2018-01-24 09:53:08	nytimes	getting-to-know-cool-tshirts
59286	2018-01-25 10:42:36	buzzfeed	ten-crazy-cool-tshirts-facts
59291	2018-01-20 17:36:47	medium	interview-with-cool-tshirts-founder
59349	2018-01-13 17:43:30	buzzfeed	ten-crazy-cool-tshirts-facts
59370	2018-01-20 12:10:31	nytimes	getting-to-know-cool-tshirts
59400	2018-01-17 00:13:55	nytimes	getting-to-know-cool-tshirts
59442	2018-01-25 22:04:06	medium	interview-with-cool-tshirts-founder
59450	2018-01-16 03:29:46	nytimes	getting-to-know-cool-tshirts
59458	2018-01-18 02:48:00	medium	interview-with-cool-tshirts-founder
59535	2018-01-13 18:53:39	google	cool-tshirts-search
59699	2018-01-29 09:09:46	nytimes	getting-to-know-cool-tshirts
59888	2018-01-23 13:21:45	buzzfeed	ten-crazy-cool-tshirts-facts
59927	2018-01-25 03:36:20	nytimes	getting-to-know-cool-tshirts
59995	2018-01-18 17:04:21	medium	interview-with-cool-tshirts-founder
60140	2018-01-20 13:07:04	medium	interview-with-cool-tshirts-founder
60245	2018-01-24 22:24:39	buzzfeed	ten-crazy-cool-tshirts-facts
60256	2018-01-26 05:17:56	buzzfeed	ten-crazy-cool-tshirts-facts
60304	2018-01-17 16:51:18	buzzfeed	ten-crazy-cool-tshirts-facts
60308	2018-01-24 03:24:20	buzzfeed	ten-crazy-cool-tshirts-facts
60332	2018-01-29 05:08:07	medium	interview-with-cool-tshirts-founder
60341	2018-01-08 01:48:57	nytimes	getting-to-know-cool-tshirts
60416	2018-01-22 05:46:55	nytimes	getting-to-know-cool-tshirts
60417	2018-01-29 16:04:21	buzzfeed	ten-crazy-cool-tshirts-facts
60441	2018-01-30 14:10:19	medium	interview-with-cool-tshirts-founder
60550	2018-01-10 08:15:05	medium	interview-with-cool-tshirts-founder
60574	2018-01-05 16:49:56	medium	interview-with-cool-tshirts-founder
60851	2018-01-20 01:43:50	medium	interview-with-cool-tshirts-founder
60999	2018-01-23 10:29:34	google	cool-tshirts-search
61012	2018-01-16 01:47:07	google	cool-tshirts-search
61020	2018-01-08 12:16:14	medium	interview-with-cool-tshirts-founder
61023	2018-01-24 16:40:38	medium	interview-with-cool-tshirts-founder
61038	2018-01-29 11:59:24	nytimes	getting-to-know-cool-tshirts
61054	2018-01-04 21:34:06	medium	interview-with-cool-tshirts-founder
61134	2018-01-20 22:06:58	buzzfeed	ten-crazy-cool-tshirts-facts
61169	2018-01-25 23:07:45	google	cool-tshirts-search
61308	2018-01-20 03:37:37	buzzfeed	ten-crazy-cool-tshirts-facts
61339	2018-01-17 21:24:48	nytimes	getting-to-know-cool-tshirts
61391	2018-01-17 02:49:28	nytimes	getting-to-know-cool-tshirts
61418	2018-01-10 16:38:30	medium	interview-with-cool-tshirts-founder
61423	2018-01-09 12:47:17	buzzfeed	ten-crazy-cool-tshirts-facts
61427	2018-01-05 08:06:00	nytimes	getting-to-know-cool-tshirts
61429	2018-01-29 02:04:56	nytimes	getting-to-know-cool-tshirts
61473	2018-01-08 13:05:35	buzzfeed	ten-crazy-cool-tshirts-facts
61545	2018-01-04 05:47:14	nytimes	getting-to-know-cool-tshirts
61625	2018-01-15 03:55:09	buzzfeed	ten-crazy-cool-tshirts-facts
61666	2018-01-09 20:21:38	buzzfeed	ten-crazy-cool-tshirts-facts
61880	2018-01-27 02:31:28	nytimes	getting-to-know-cool-tshirts
61905	2018-01-09 03:48:22	nytimes	getting-to-know-cool-tshirts
61980	2018-01-30 00:18:30	medium	interview-with-cool-tshirts-founder
62099	2018-01-22 14:15:06	buzzfeed	ten-crazy-cool-tshirts-facts
62108	2018-01-12 19:22:19	medium	interview-with-cool-tshirts-founder
62110	2018-01-14 20:25:56	nytimes	getting-to-know-cool-tshirts
62134	2018-01-10 00:58:30	nytimes	getting-to-know-cool-tshirts
62166	2018-01-09 15:14:59	medium	interview-with-cool-tshirts-founder
62230	2018-01-19 08:37:55	medium	interview-with-cool-tshirts-founder
